amount,pickup_time,startX,startY,endX,endY 
1,2013-11-18 16:09:36,-73.7891592,-40.6425836,-73.8640899,-40.7698229
1,2013-11-18 16:09:36,-73.870419,-40.7735296,-73.821925,-40.753167
1,2013-11-18 16:09:37,-73.9769106,-40.7799947,-73.967373,-40.806127
1,2013-11-18 16:09:37,-74.00143,-40.751445,-73.9852016,-40.7635282
2,2013-11-18 16:09:37,-73.9703031,-40.7890547,-73.9636198,-40.7684845
1,2013-11-18 16:09:37,-73.9820402,-40.7705153,-73.9611664,-40.7776355
1,2013-11-18 16:09:38,-74.0056333,-40.7507927,-73.991177,-40.75533
1,2013-11-18 16:09:38,-73.9765158,-40.7549743,-73.9780305,-40.7294404
1,2013-11-18 16:09:38,-73.98021,-40.780561,-73.9712227,-40.7877937
1,2013-11-18 16:09:39,-73.9749659,-40.7559569,-73.984977,-40.742089
1,2013-11-18 16:09:39,-73.9816483,-40.7785905,-73.9891608,-40.7768337
1,2013-11-18 16:09:39,-73.993359,-40.747235,-73.956526,-40.763043
1,2013-11-18 16:09:40,-73.9823049,-40.7730986,-73.972362,-40.756498
1,2013-11-18 16:09:41,-73.980036,-40.765521,-73.986458,-40.75671
3,2013-11-18 16:09:41,-73.9740374,-40.791438,-73.9461061,-40.8121515
1,2013-11-18 16:09:42,-73.989268,-40.7422659,-73.998812,-40.723021
1,2013-11-18 16:09:42,-74.01007,-40.720755,-73.9714516,-40.7577482
1,2013-11-18 16:09:42,-73.979959,-40.743205,-73.944338,-40.779723
1,2013-11-18 16:09:42,-73.9838932,-40.746494,-73.9621555,-40.7763171
2,2013-11-18 16:09:42,-73.9914181,-40.7702886,-73.9719073,-40.7571246
3,2013-11-18 16:09:43,-73.98456,-40.748439,-73.990726,-40.755951
2,2013-11-18 16:09:43,-73.9537477,-40.7668547,-74.005427,-40.727879
3,2013-11-18 16:09:44,-73.975373,-40.76104,-73.9837233,-40.7604662
1,2013-11-18 16:09:44,-73.9891395,-40.7413616,-74.004168,-40.74769
1,2013-11-18 16:09:44,-73.9895487,-40.7728658,-73.952984,-40.791722
1,2013-11-18 16:09:44,-73.9733833,-40.7577472,-73.9708976,-40.7483652
1,2013-11-18 16:09:45,-73.982275,-40.751577,-73.992463,-40.748469
1,2013-11-18 16:09:46,-74.008117,-40.722627,-73.9695848,-40.7660912
2,2013-11-18 16:09:46,-73.989617,-40.747277,-73.990276,-40.756567
2,2013-11-18 16:09:46,-73.9546347,-40.7807949,-73.9916837,-40.7597281
1,2013-11-18 16:09:47,-73.9780305,-40.7294404,-73.9846443,-40.7217949
1,2013-11-18 16:09:47,-73.949374,-40.776876,-73.9536184,-40.7852953
1,2013-11-18 16:09:47,-73.9882578,-40.7491155,-73.980888,-40.753481
1,2013-11-18 16:09:48,-74.0618339,-40.7375411,-73.8634921,-40.7689885
1,2013-11-18 16:09:48,-73.971679,-40.746297,-73.9897914,-40.7572335
1,2013-11-18 16:09:49,-74.004861,-40.741642,-73.9882578,-40.7491155
2,2013-11-18 16:09:49,-73.978116,-40.757284,-73.992006,-40.749101
1,2013-11-18 16:09:50,-73.9686338,-40.7616111,-73.979024,-40.756032
2,2013-11-18 16:09:50,-73.980395,-40.754155,-73.985232,-40.73884
1,2013-11-18 16:09:50,-73.97282,-40.75587,-73.9894083,-40.7628513
1,2013-11-18 16:09:51,-74.003635,-40.723682,-73.98612,-40.73764
4,2013-11-18 16:09:51,-73.9780038,-40.7863907,-73.9485377,-40.8239471
1,2013-11-18 16:09:52,-73.9700424,-40.7654664,-73.9594155,-40.7768948
3,2013-11-18 16:09:52,-73.9854922,-40.747168,-73.9849354,-40.7363766
1,2013-11-18 16:09:52,-73.9657832,-40.7586317,-73.972122,-40.745685
1,2013-11-18 16:09:52,-73.96601,-40.7678555,-73.9737519,-40.7545964
1,2013-11-18 16:09:53,-73.9564889,-40.7840414,-73.960182,-40.758037
1,2013-11-18 16:09:53,-73.9822548,-40.7697921,-73.961839,-40.779584
1,2013-11-18 16:09:53,-73.9611664,-40.7776355,-73.9649361,-40.7724629
2,2013-11-18 16:09:55,-73.9975495,-40.74658,-73.9865645,-40.7616583
1,2013-11-18 16:09:55,-73.9780038,-40.7863907,-73.9695099,-40.8003317
1,2013-11-18 16:09:55,-73.995161,-40.744763,-74.004635,-40.721354
1,2013-11-18 16:09:56,-73.9871572,-40.771022,-73.9658998,-40.7653573
2,2013-11-18 16:09:57,-73.976289,-40.759787,-73.9950576,-40.7261336
2,2013-11-18 16:09:57,-73.979483,-40.755405,-73.832673,-40.6386137
2,2013-11-18 16:09:57,-73.960279,-40.757197,-73.9499424,-40.7720657
1,2013-11-18 16:09:57,-73.9732066,-40.7952534,-73.980395,-40.754155
1,2013-11-18 16:09:57,-73.96323,-40.777677,-73.9629623,-40.7724554
1,2013-11-18 16:09:58,-73.9609186,-40.7808558,-73.9564973,-40.7476083
1,2013-11-18 16:09:58,-73.9795173,-40.7611421,-73.9922513,-40.7640441
1,2013-11-18 16:09:58,-74.001403,-40.722556,-73.964476,-40.7730963
4,2013-11-18 16:09:58,-73.9934597,-40.7521958,-73.99291,-40.747855
1,2013-11-18 16:09:58,-73.9717336,-40.7820374,-73.9619051,-40.7954832
1,2013-11-18 16:09:58,-73.9539832,-40.7788196,-73.9723599,-40.7622894
1,2013-11-18 16:09:58,-73.983812,-40.74079,-73.9866698,-40.76661
1,2013-11-18 16:09:58,-74.000511,-40.732315,-73.9781397,-40.763023
2,2013-11-18 16:09:59,-73.9591761,-40.7717042,-73.9638433,-40.7653085
1,2013-11-18 16:09:59,-73.967036,-40.7609338,-73.9601187,-40.7763632
1,2013-11-18 16:09:59,-73.98209,-40.7746427,-73.98073,-40.782439
1,2013-11-18 16:09:59,-73.9698592,-40.7846108,-73.9805755,-40.7699112
1,2013-11-18 16:09:59,-74.006811,-40.744061,-73.985696,-40.744008
1,2013-11-18 16:10:00,-73.992654,-40.73733,-74.0027616,-40.7601759
1,2013-11-18 16:10:00,-73.9799722,-40.7605248,-73.964476,-40.7730963
1,2013-11-18 16:10:00,-73.7831028,-40.6446269,-73.9655924,-40.59032
1,2013-11-18 16:10:00,-73.967039,-40.772461,-73.9606044,-40.769747
2,2013-11-18 16:10:00,-73.9724703,-40.758999,-73.9786451,-40.7506192
5,2013-11-18 16:10:00,-73.9564729,-40.7713964,-73.9560108,-40.7720257
1,2013-11-18 16:10:00,-73.9799722,-40.7605248,-73.9821224,-40.7738325
1,2013-11-18 16:10:00,-73.9692037,-40.7634774,-73.99111,-40.750319
1,2013-11-18 16:10:00,-73.9899192,-40.7344614,-73.9715574,-40.7602506
3,2013-11-18 16:10:00,-73.9788008,-40.7774028,-73.989952,-40.738488
2,2013-11-18 16:10:00,-73.9752226,-40.7552254,-73.9809839,-40.764219
1,2013-11-18 16:10:00,-73.982724,-40.750959,-73.977196,-40.764324
6,2013-11-18 16:10:00,-73.95326,-40.782682,-74.0141905,-40.7046485
2,2013-11-18 16:10:00,-73.974532,-40.778168,-73.9633881,-40.7659323
1,2013-11-18 16:10:00,-73.9934597,-40.7521958,-73.9621555,-40.7763171
2,2013-11-18 16:10:00,-74.011576,-40.704019,-73.983627,-40.743945
1,2013-11-18 16:10:00,-73.9679448,-40.7872287,-73.9692037,-40.7634774
1,2013-11-18 16:10:00,-73.9833766,-40.7660319,-73.9843207,-40.7698413
3,2013-11-18 16:10:00,-73.9764183,-40.7806742,-73.9838267,-40.7654145
6,2013-11-18 16:10:00,-74.005291,-40.740024,-73.9967162,-40.725502
3,2013-11-18 16:10:00,-73.9825954,-40.7823951,-73.9821224,-40.7738325
3,2013-11-18 16:10:00,-73.9522412,-40.7771924,-73.962515,-40.763113
5,2013-11-18 16:10:00,-74.005951,-40.707205,-73.8860452,-40.7728212
1,2013-11-18 16:10:00,-73.9783711,-40.7524145,-73.9903054,-40.7233779
1,2013-11-18 16:10:00,-73.9872889,-40.750458,-73.8713344,-40.7738377
1,2013-11-18 16:10:00,-73.97282,-40.75587,-73.9892986,-40.7579071
2,2013-11-18 16:10:00,-73.9829418,-40.7717239,-73.9788209,-40.7824641
1,2013-11-18 16:10:00,-73.976234,-40.765675,-73.9606044,-40.769747
5,2013-11-18 16:10:00,-73.7844063,-40.6486035,-74.005366,-40.740945
2,2013-11-18 16:10:00,-73.998287,-40.74047,-73.9839987,-40.729373
1,2013-11-18 16:10:00,-74.004861,-40.741642,-73.980888,-40.753481
1,2013-11-18 16:10:00,-73.997341,-40.736668,-74.005366,-40.740945
6,2013-11-18 16:10:00,-74.015825,-40.7115217,-73.986639,-40.755035
1,2013-11-18 16:10:00,-73.9939499,-40.7515228,-73.978121,-40.745726
3,2013-11-18 16:10:00,-73.9647985,-40.7599854,-73.9648661,-40.7698389
1,2013-11-18 16:10:00,-73.9939499,-40.7515228,-73.9737663,-40.7603636
1,2013-11-18 16:10:00,-73.9812259,-40.7809783,-73.9826602,-40.7849758
1,2013-11-18 16:10:00,-73.9717336,-40.7820374,-73.9832592,-40.7610991
5,2013-11-18 16:10:00,-73.973503,-40.752065,-74.01257,-40.703207
1,2013-11-18 16:10:00,-73.979057,-40.761771,-73.8640899,-40.7698229
1,2013-11-18 16:10:00,-73.986393,-40.745921,-73.99146,-40.731738
1,2013-11-18 16:10:00,-73.985696,-40.744008,-73.9782897,-40.7515144
1,2013-11-18 16:10:00,-73.9932433,-40.7309542,-74.007238,-40.74347
1,2013-11-18 16:10:00,-73.9550486,-40.7691042,-73.9755091,-40.7870013
4,2013-11-18 16:10:00,-73.7880273,-40.6417125,-73.992079,-40.754091
1,2013-11-18 16:10:00,-73.9760046,-40.7914402,-73.977875,-40.753099
2,2013-11-18 16:10:00,-73.9558695,-40.776235,-73.989754,-40.715553
1,2013-11-18 16:10:00,-73.9699167,-40.752956,-73.97076,-40.755825
5,2013-11-18 16:10:00,-73.9599216,-40.7822133,-73.9715574,-40.7602506
1,2013-11-18 16:10:00,-73.9589283,-40.7749534,-73.9582675,-40.7789071
1,2013-11-18 16:10:00,-73.9806552,-40.745131,-73.9923997,-40.7306011
1,2013-11-18 16:10:00,-73.994165,-40.741031,-73.9799722,-40.7605248
1,2013-11-18 16:10:00,-73.9895958,-40.7415497,-73.998486,-40.745294
5,2013-11-18 16:10:00,-73.974915,-40.761667,-73.9821224,-40.7738325
1,2013-11-18 16:10:00,-73.9907674,-40.7609858,-73.9758767,-40.7547048
1,2013-11-18 16:10:00,-73.9815725,-40.7736018,-73.992362,-40.7689943
1,2013-11-18 16:10:00,-73.9620316,-40.7737343,-73.9714516,-40.7577482
1,2013-11-18 16:10:00,-73.9517323,-40.7736444,-73.959411,-40.7742552
1,2013-11-18 16:10:00,-73.991114,-40.733214,-73.9832025,-40.7503045
5,2013-11-18 16:10:00,-73.9629323,-40.766557,-73.9685157,-40.764823
6,2013-11-18 16:10:00,-73.953672,-40.787901,-73.9620616,-40.7637382
1,2013-11-18 16:10:00,-73.9721573,-40.7539144,-73.9881523,-40.737729
5,2013-11-18 16:10:00,-73.992006,-40.749101,-73.985739,-40.689631
1,2013-11-18 16:10:00,-73.7847658,-40.6484488,-73.9745531,-40.7832296
1,2013-11-18 16:10:00,-73.9540995,-40.7746458,-73.974956,-40.790184
1,2013-11-18 16:10:00,-73.986359,-40.740196,-74.0026,-40.719903
1,2013-11-18 16:10:00,-73.980395,-40.754155,-73.981372,-40.752814
2,2013-11-18 16:10:00,-73.9763707,-40.7441069,-73.989868,-40.733528
1,2013-11-18 16:10:00,-73.973968,-40.762967,-73.9751347,-40.7584861
3,2013-11-18 16:10:00,-73.973512,-40.743782,-73.9877652,-40.7497921
4,2013-11-18 16:10:00,-73.9536285,-40.7752903,-73.9507426,-40.7832595
1,2013-11-18 16:10:00,-73.870419,-40.7735296,-73.984292,-40.7647761
3,2013-11-18 16:10:00,-73.9877652,-40.7497921,-73.9805314,-40.7648393
1,2013-11-18 16:10:00,-73.9786487,-40.7858192,-73.9670177,-40.8076141
6,2013-11-18 16:10:00,-73.9742235,-40.7597393,-73.986458,-40.75671
1,2013-11-18 16:10:00,-73.988708,-40.7485042,-73.9782887,-40.751349
1,2013-11-18 16:10:00,-73.9854922,-40.747168,-73.993103,-40.692846
1,2013-11-18 16:10:00,-73.956945,-40.783417,-73.955861,-40.803744
1,2013-11-18 16:10:00,-73.9758767,-40.7547048,-73.9573054,-40.7742676
1,2013-11-18 16:10:00,-73.9698766,-40.7629524,-73.979295,-40.776725
1,2013-11-18 16:10:00,-73.9698766,-40.7629524,-73.9518834,-40.7845645
1,2013-11-18 16:10:00,-73.9809839,-40.764219,-73.978783,-40.753481
3,2013-11-18 16:10:00,-73.979652,-40.771156,-73.9507426,-40.7832595
5,2013-11-18 16:10:00,-73.970804,-40.751748,-73.9613336,-40.7742658
5,2013-11-18 16:10:00,-73.987387,-40.735879,-73.978116,-40.757284
5,2013-11-18 16:10:00,-73.9610568,-40.8017903,-73.9476383,-40.8301952
5,2013-11-18 16:10:00,-73.984596,-40.754177,-73.9874753,-40.7604088
1,2013-11-18 16:10:00,-73.9881817,-40.7482826,-73.9573054,-40.7742676
1,2013-11-18 16:10:00,-73.9742957,-40.7564963,-73.991563,-40.749706
1,2013-11-18 16:10:00,-73.9621555,-40.7763171,-73.978373,-40.7881993
6,2013-11-18 16:10:00,-73.9594155,-40.7768948,-73.9574044,-40.7827919
1,2013-11-18 16:10:00,-73.9570093,-40.7775459,-73.962472,-40.7671877
1,2013-11-18 16:10:00,-73.9953683,-40.7546697,-73.99111,-40.750319
6,2013-11-18 16:10:00,-73.9769665,-40.7559713,-73.99007,-40.74088
1,2013-11-18 16:10:00,-74.005208,-40.720628,-73.991871,-40.744186
1,2013-11-18 16:10:00,-73.9658998,-40.7653573,-73.9822548,-40.7697921
6,2013-11-18 16:10:00,-73.9828071,-40.7617189,-73.8713344,-40.7738377
6,2013-11-18 16:10:00,-73.9542477,-40.7661654,-73.98456,-40.748439
1,2013-11-18 16:10:00,-73.9639315,-40.7770899,-73.99111,-40.750319
1,2013-11-18 16:10:00,-73.9818975,-40.7629646,-73.994585,-40.734672
1,2013-11-18 16:10:00,-73.9872889,-40.750458,-73.977888,-40.748921
1,2013-11-18 16:10:00,-73.9818452,-40.7366007,-73.992006,-40.749101
1,2013-11-18 16:10:00,-73.9774355,-40.7495393,-73.992006,-40.749101
3,2013-11-18 16:10:00,-73.9877652,-40.7497921,-73.9783287,-40.7831525
5,2013-11-18 16:10:00,-74.008747,-40.719029,-73.998714,-40.734784
1,2013-11-18 16:10:00,-73.9685157,-40.764823,-73.9819972,-40.7676883
1,2013-11-18 16:10:00,-73.9714516,-40.7577482,-73.979238,-40.747068
6,2013-11-18 16:10:00,-73.9808828,-40.7592744,-73.9788209,-40.7824641
6,2013-11-18 16:10:00,-74.015905,-40.706658,-74.0152255,-40.7160242
1,2013-11-18 16:10:00,-73.9899192,-40.7344614,-73.9929759,-40.7528582
2,2013-11-18 16:10:00,-74.0086061,-40.7326715,-73.9937222,-40.7671047
1,2013-11-18 16:10:00,-73.976744,-40.759165,-73.9724703,-40.758999
3,2013-11-18 16:10:00,-73.9663588,-40.7647323,-73.9578658,-40.7821571
1,2013-11-18 16:10:00,-73.992792,-40.733922,-74.0028201,-40.7336146
1,2013-11-18 16:10:00,-73.9934597,-40.7521958,-73.9700424,-40.7654664
2,2013-11-18 16:10:00,-73.8739364,-40.7737968,-74.010465,-40.711535
1,2013-11-18 16:10:00,-73.9706085,-40.7615514,-73.972362,-40.756498
2,2013-11-18 16:10:00,-73.9614898,-40.7626804,-73.977196,-40.764324
1,2013-11-18 16:10:00,-73.982912,-40.742026,-73.994252,-40.728412
3,2013-11-18 16:10:00,-73.9556525,-40.7820524,-73.9642995,-40.7646823
1,2013-11-18 16:10:00,-73.9766802,-40.7650275,-73.98931503333333,-40.7782901
1,2013-11-18 16:10:00,-73.980036,-40.765521,-73.961966,-40.759619
5,2013-11-18 16:10:00,-73.8625558,-40.7688802,-74.0159512,-40.7151089
1,2013-11-18 16:10:00,-73.967727,-40.762851,-73.9536285,-40.7752903
2,2013-11-18 16:10:00,-73.9676094,-40.7561287,-74.0063119,-40.7225631
1,2013-11-18 16:10:00,-73.974648,-40.753367,-73.9613336,-40.7742658
1,2013-11-18 16:10:00,-73.9550881,-40.7733306,-73.9617136,-40.7710998
1,2013-11-18 16:10:00,-73.981848,-40.766287,-73.989243,-40.752895
1,2013-11-18 16:10:00,-73.977655,-40.757912,-73.9929759,-40.7528582
2,2013-11-18 16:10:00,-73.985046,-40.747773,-73.9786451,-40.7506192
3,2013-11-18 16:10:00,-73.9786451,-40.7506192,-73.990027,-40.732756
1,2013-11-18 16:10:00,-73.977655,-40.757912,-73.8625558,-40.7688802
1,2013-11-18 16:10:00,-73.979724,-40.746402,-73.9814521,-40.7142019
5,2013-11-18 16:10:00,-73.7898948,-40.6468309,-73.9852319,-40.7685835
6,2013-11-18 16:10:00,-74.0057467,-40.7371508,-74.007052,-40.718269
1,2013-11-18 16:10:00,-73.9333702,-40.758287,-73.968978,-40.754251
1,2013-11-18 16:10:00,-73.945267,-40.774252,-73.9811702,-40.7843497
5,2013-11-18 16:10:00,-73.9517323,-40.7736444,-73.978728,-40.772417
1,2013-11-18 16:10:00,-73.973503,-40.752065,-73.9919069,-40.7696238
1,2013-11-18 16:10:00,-73.9947585,-40.7278217,-73.991419,-40.744802
1,2013-11-18 16:10:00,-73.9881498,-40.7319637,-73.870419,-40.7735296
5,2013-11-18 16:10:00,-73.9802215,-40.7515213,-73.975881,-40.744779
1,2013-11-18 16:10:00,-73.992654,-40.73733,-74.007238,-40.74347
5,2013-11-18 16:10:00,-73.9578122,-40.7735731,-73.977196,-40.764324
1,2013-11-18 16:10:00,-73.7880273,-40.6417125,-73.9818975,-40.7629646
1,2013-11-18 16:10:00,-73.99251,-40.724192,-74.0076496,-40.7481843
1,2013-11-18 16:10:00,-73.9940267,-40.7565119,-74.1783402,-40.6896104
1,2013-11-18 16:10:00,-73.977201,-40.758538,-73.9913292,-40.7653085
1,2013-11-18 16:10:00,-73.9526675,-40.7866018,-73.9622107,-40.7704245
1,2013-11-18 16:10:00,-73.9686697,-40.7673451,-73.990945,-40.739673
5,2013-11-18 16:10:00,-73.986359,-40.740196,-73.9703136,-40.7564522
2,2013-11-18 16:10:00,-73.973968,-40.762967,-73.9866698,-40.76661
1,2013-11-18 16:10:00,-73.987968,-40.723942,-73.982061,-40.7320287
1,2013-11-18 16:10:00,-74.0050212,-40.7570497,-73.9989689,-40.7636177
1,2013-11-18 16:10:00,-73.9709918,-40.7583747,-73.9822148,-40.7647366
5,2013-11-18 16:10:00,-73.9850867,-40.7585867,-73.9602312,-40.7662424
1,2013-11-18 16:10:00,-73.973959,-40.751441,-73.9724703,-40.758999
1,2013-11-18 16:10:00,-73.9934597,-40.7521958,-73.9927002,-40.7634284
1,2013-11-18 16:10:00,-74.0028423,-40.7282399,-73.9817975,-40.7580163
1,2013-11-18 16:10:00,-73.981848,-40.766287,-73.8625558,-40.7688802
1,2013-11-18 16:10:00,-73.7898948,-40.6468309,-73.9744567,-40.7507556
1,2013-11-18 16:10:00,-73.9881847,-40.7747491,-73.9805809,-40.7832069
1,2013-11-18 16:10:00,-73.9545364,-40.7840339,-73.9556525,-40.7820524
1,2013-11-18 16:10:00,-74.0060705,-40.7501781,-73.994709,-40.745383
5,2013-11-18 16:10:00,-73.987089,-40.753607,-73.998287,-40.74047
2,2013-11-18 16:10:00,-73.9665784,-40.7615583,-74.0059578,-40.7401352
5,2013-11-18 16:10:00,-73.978601,-40.762396,-73.981109,-40.744498
6,2013-11-18 16:10:00,-73.9698766,-40.7629524,-73.9888431,-40.758532
6,2013-11-18 16:10:00,-73.9596512,-40.7710532,-73.980036,-40.765521
6,2013-11-18 16:10:00,-73.971682,-40.7946106,-73.9304693,-40.866438
3,2013-11-18 16:10:00,-73.9812259,-40.7809783,-73.9797571,-40.7760913
5,2013-11-18 16:10:00,-73.7912621,-40.6458887,-73.978601,-40.762396
6,2013-11-18 16:10:00,-73.9594696,-40.7828333,-73.977201,-40.758538
1,2013-11-18 16:10:00,-73.990323,-40.7371,-73.9854922,-40.747168
4,2013-11-18 16:10:00,-73.8635875,-40.7693423,-73.9797698,-40.7521385
2,2013-11-18 16:10:00,-73.977196,-40.764324,-73.9745184,-40.7883585
1,2013-11-18 16:10:00,-74.007483,-40.740942,-74.01029,-40.734283149999996
1,2013-11-18 16:10:00,-73.9827118,-40.7567712,-74.0047633,-40.7052599
1,2013-11-18 16:10:00,-73.7842776,-40.6436338,-73.857652,-40.733668
2,2013-11-18 16:10:00,-73.8746247,-40.7738171,-73.9972808,-40.6795014
1,2013-11-18 16:10:00,-73.9898591,-40.7622326,-73.979024,-40.756032
1,2013-11-18 16:10:00,-73.9647558,-40.764057,-73.9591925,-40.7776358
1,2013-11-18 16:10:00,-74.001555,-40.74108,-73.983443,-40.747098
1,2013-11-18 16:10:00,-73.989243,-40.752895,-74.008254,-40.736961
1,2013-11-18 16:10:01,-73.8625558,-40.7688802,-73.967152,-40.756766
1,2013-11-18 16:10:01,-73.980036,-40.765521,-73.9635486,-40.7743723
1,2013-11-18 16:10:02,-73.9880635,-40.7490333,-73.9792861,-40.7528022
2,2013-11-18 16:10:02,-73.9936184,-40.7359997,-73.988194,-40.743451
1,2013-11-18 16:10:02,-73.9916837,-40.7597281,-73.9948451,-40.7502935
1,2013-11-18 16:10:02,-73.9917229,-40.7263629,-73.9739111,-40.7378189
1,2013-11-18 16:10:03,-74.0065691,-40.7495415,-73.986222,-40.7672246
1,2013-11-18 16:10:03,-73.8635875,-40.7693423,-73.980036,-40.765521
1,2013-11-18 16:10:04,-74.006811,-40.744061,-73.9889506,-40.7634796
1,2013-11-18 16:10:04,-73.9799375,-40.7547823,-73.9631538,-40.7691229
1,2013-11-18 16:10:05,-73.9799722,-40.7605248,-73.9844618,-40.760776
1,2013-11-18 16:10:05,-73.98456,-40.748439,-73.9570093,-40.7775459
1,2013-11-18 16:10:06,-73.9589283,-40.7749534,-73.9948451,-40.7502935
1,2013-11-18 16:10:06,-73.9891568,-40.7478958,-74.0133531,-40.7050247
1,2013-11-18 16:10:06,-74.002785,-40.749592,-74.009771,-40.722121
1,2013-11-18 16:10:06,-73.9563633,-40.7815237,-73.969851,-40.7896744
1,2013-11-18 16:10:07,-73.8739364,-40.7737968,-73.9781397,-40.763023
1,2013-11-18 16:10:07,-73.975881,-40.744779,-73.986147,-40.743389
2,2013-11-18 16:10:08,-73.9613336,-40.7742658,-73.9638824,-40.7612427
1,2013-11-18 16:10:08,-74.003929,-40.720854,-73.9948451,-40.7502935
1,2013-11-18 16:10:08,-73.9703295,-40.7623299,-73.9792791,-40.7818365
1,2013-11-18 16:10:09,-73.9657832,-40.7586317,-73.998274,-40.735391
1,2013-11-18 16:10:09,-73.998274,-40.735391,-73.985043,-40.753554
1,2013-11-18 16:10:09,-73.9647985,-40.7599854,-73.985232,-40.73884
1,2013-11-18 16:10:10,-74.0025244,-40.739755,-74.0021986,-40.7296932
1,2013-11-18 16:10:10,-73.9186673,-40.7433051,-73.9512608,-40.7742922
1,2013-11-18 16:10:10,-73.9686338,-40.7616111,-73.974935,-40.7501
1,2013-11-18 16:10:11,-73.8625558,-40.7688802,-73.9708976,-40.7483652
1,2013-11-18 16:10:13,-73.974958,-40.679877,-73.959797,-40.713887
2,2013-11-18 16:10:14,-73.7882199,-40.6472485,-74.00134,-40.680121
1,2013-11-18 16:10:14,-73.9820207,-40.776264,-73.9633861,-40.8036303
1,2013-11-18 16:10:15,-74.015825,-40.7115217,-73.8659742,-40.7711808
1,2013-11-18 16:10:15,-73.9886361,-40.7741202,-73.996129,-40.743431
1,2013-11-18 16:10:16,-73.9802215,-40.7515213,-73.9723599,-40.7622894
2,2013-11-18 16:10:16,-73.999684,-40.738552,-73.99684,-40.737361
1,2013-11-18 16:10:16,-73.9890142,-40.7423056,-74.0133531,-40.7165773
2,2013-11-18 16:10:17,-73.9776997,-40.7870782,-73.9891608,-40.7768337
1,2013-11-18 16:10:17,-73.966128,-40.76218,-73.9556525,-40.7820524
1,2013-11-18 16:10:18,-73.9671479,-40.7667029,-73.9559988,-40.7678043
1,2013-11-18 16:10:18,-73.9588646,-40.7681151,-73.9582675,-40.7789071
1,2013-11-18 16:10:18,-73.9780305,-40.7294404,-73.7789346,-40.6449973
3,2013-11-18 16:10:19,-73.987529,-40.741528,-73.9792861,-40.7528022
1,2013-11-18 16:10:19,-73.9483792,-40.7864975,-73.9959432,-40.758981
1,2013-11-18 16:10:20,-73.7831028,-40.6446269,-73.858265,-40.732304
1,2013-11-18 16:10:20,-74.008206,-40.737554,-73.991798,-40.738504
1,2013-11-18 16:10:20,-73.978607,-40.745058,-73.984118,-40.754842
4,2013-11-18 16:10:21,-73.9877652,-40.7497921,-73.977875,-40.754728
2,2013-11-18 16:10:21,-73.989916,-40.735349,-73.997886,-40.72931
1,2013-11-18 16:10:21,-73.9583909,-40.8158075,-74.004168,-40.74769
1,2013-11-18 16:10:21,-73.973503,-40.752065,-73.9634155,-40.7576322
1,2013-11-18 16:10:21,-73.995645,-40.744099,-74.004168,-40.74769
1,2013-11-18 16:10:21,-73.9781397,-40.763023,-73.9960052,-40.7640036
1,2013-11-18 16:10:21,-74.0119281,-40.7028291,-73.986359,-40.740196
1,2013-11-18 16:10:22,-73.978373,-40.7881993,-73.9666552,-40.7991294
1,2013-11-18 16:10:22,-73.995645,-40.744099,-73.977201,-40.758538
1,2013-11-18 16:10:22,-74.0858125,-40.7363295,-74.0858125,-40.7363295
6,2013-11-18 16:10:22,-74.0141905,-40.7046485,-73.9781397,-40.763023
1,2013-11-18 16:10:22,-74.00438,-40.724055,-73.997805,-40.736032
1,2013-11-18 16:10:23,-73.9950745,-40.7693071,-73.9517315,-40.8195669
1,2013-11-18 16:10:23,-73.9847562,-40.7395069,-73.9727152,-40.7959319
1,2013-11-18 16:10:23,-73.7770685,-40.6467428,-73.9917229,-40.7263629
1,2013-11-18 16:10:23,-73.9737663,-40.7603636,-73.959311,-40.780173
1,2013-11-18 16:10:24,-73.966157,-40.753878,-73.9665784,-40.7615583
1,2013-11-18 16:10:24,-73.973597,-40.7845384,-73.9746797,-40.7908742
2,2013-11-18 16:10:25,-73.7808766,-40.645095,-73.834184,-40.708672
2,2013-11-18 16:10:25,-73.993147,-40.727867,-74.008436,-40.734791
1,2013-11-18 16:10:25,-74.00236613333333,-40.7602393,-73.989765,-40.739177
