start_time,startX,startY 
2013-11-18 15:01:51,-73.9737576,-40.7921407
2013-11-18 15:01:52,-73.9509262,-40.7858671
2013-11-18 15:01:52,-73.9589283,-40.7749534
2013-11-18 15:01:52,-74.0048255,-40.7134861
2013-11-18 15:01:52,-74.013263,-40.708731
2013-11-18 15:01:53,-73.9788008,-40.7774028
2013-11-18 15:01:54,-73.9507993,-40.7749252
2013-11-18 15:01:54,-73.9476241,-40.7752458
2013-11-18 15:01:54,-73.9822819,-40.7755451
2013-11-18 15:01:55,-73.982957,-40.747765
2013-11-18 15:01:55,-73.9631882,-40.7717236
2013-11-18 15:01:56,-73.9731431,-40.7902424
2013-11-18 15:01:56,-73.9939499,-40.7515228
2013-11-18 15:01:57,-73.9695848,-40.7660912
2013-11-18 15:01:57,-73.9554459,-40.7827842
2013-11-18 15:01:57,-73.9799722,-40.7605248
2013-11-18 15:01:58,-73.99111,-40.750319
